Candidate	Party	Rank	Gender	Norwegian	Ethnicity	Birth Year	Priority	County	Code	Municipality
Øystein Hauge	H	29	Male	Norsk		1939	No	Akershus	0235	Ullensaker
Erlend Sars Olsen	H	30	Male	Norsk		1969	No	Akershus	0235	Ullensaker
Leiv Bleidin	H	31	Female	Norsk		1946	No	Akershus	0235	Ullensaker
Stig A. Borge	H	32	Male	Norsk		1970	No	Akershus	0235	Ullensaker
Halldis Helleberg	H	33	Female	Norsk		1944	No	Akershus	0235	Ullensaker
Ingunn E. Ulfsten	KRF	1	Female	Norsk		1968	No	Akershus	0235	Ullensaker
Svein Arne Holst-Larsen	KRF	2	Male	Norsk		1962	No	Akershus	0235	Ullensaker
Lise Kragset Furuseth	KRF	3	Female	Norsk		1973	No	Akershus	0235	Ullensaker
Arnhild Ingeborgrud Syvertsen	KRF	4	Female	Norsk		1951	No	Akershus	0235	Ullensaker
Kåre Smidsrød	KRF	5	Male	Norsk		1960	No	Akershus	0235	Ullensaker
Anne Kristin Eek	KRF	6	Female	Norsk		1958	No	Akershus	0235	Ullensaker
Berit Weider	KRF	7	Female	Norsk		1950	No	Akershus	0235	Ullensaker
Svein Arne Kværner	KRF	8	Male	Norsk		1959	No	Akershus	0235	Ullensaker
Marian Vårdal	KRF	9	Female	Norsk		1967	No	Akershus	0235	Ullensaker
May Skolt	KRF	10	Female	Norsk		1959	No	Akershus	0235	Ullensaker
Erik Øiesvold	KRF	11	Male	Norsk		1955	No	Akershus	0235	Ullensaker
Margrethe Fylling	KRF	12	Female	Norsk		1954	No	Akershus	0235	Ullensaker
Ole Arnegård	KRF	13	Male	Norsk		1944	No	Akershus	0235	Ullensaker
Berit Bergfjord	KRF	14	Female	Norsk		1943	No	Akershus	0235	Ullensaker
Dagny Laache	KRF	15	Female	Norsk		1964	No	Akershus	0235	Ullensaker
Edith Jarsve	KRF	16	Female	Norsk		1944	No	Akershus	0235	Ullensaker
Sverre Bogstad	KRF	17	Male	Norsk		1934	No	Akershus	0235	Ullensaker
Einar Huso	KRF	18	Male	Norsk		1931	No	Akershus	0235	Ullensaker
Inger Johanne Molnes	KRF	19	Female	Norsk		1942	No	Akershus	0235	Ullensaker
Ragnar Langbakk	KRF	20	Male	Norsk		1937	No	Akershus	0235	Ullensaker
Kirsten Waaler	KRF	21	Female	Norsk		1933	No	Akershus	0235	Ullensaker
Jacob Bekken	KRF	22	Male	Norsk		1933	No	Akershus	0235	Ullensaker
Johan Th. Norseth	KRF	23	Male	Norsk		1930	No	Akershus	0235	Ullensaker
Signe Dahl	KRF	24	Female	Norsk		1930	No	Akershus	0235	Ullensaker
Per Lillelien	PP	1	Male	Norsk		1939	Yes	Akershus	0235	Ullensaker
Sonja Adriansen	PP	2	Female	Norsk		1931	Yes	Akershus	0235	Ullensaker
Hans Bratfos	PP	3	Male	Norsk		1931	Yes	Akershus	0235	Ullensaker
Donald Bjørnstad	PP	4	Male	Norsk		1938	Yes	Akershus	0235	Ullensaker
Turid Johannessen	PP	5	Male	Norsk		1951	Yes	Akershus	0235	Ullensaker
Stein Leirset	PP	6	Male	Norsk		1929	Yes	Akershus	0235	Ullensaker
Finn Tybring-Petersen	PP	7	Male	Norsk		1937	Yes	Akershus	0235	Ullensaker
Ingrid Fosshaug	PP	8	Female	Norsk		1937	Yes	Akershus	0235	Ullensaker
Else Bjørnstad	PP	9	Female	Norsk		1940	Yes	Akershus	0235	Ullensaker
William Pettersen	PP	10	Male	Norsk		1926	Yes	Akershus	0235	Ullensaker
Karl A. Søvik	PP	11	Male	Norsk		1929	Yes	Akershus	0235	Ullensaker
Knut Vik	PP	12	Male	Norsk		1936	Yes	Akershus	0235	Ullensaker
Per Steinar Wikeland	PP	13	Male	Norsk		1936	Yes	Akershus	0235	Ullensaker
Sonja K. Bech	PP	14	Female	Norsk		1933	Yes	Akershus	0235	Ullensaker
Reidar Andreassen	PP	15	Male	Norsk		1941	Yes	Akershus	0235	Ullensaker
Sonja Bratfos	PP	16	Female	Norsk		1934	Yes	Akershus	0235	Ullensaker
Gunnar Sandåker	PP	17	Male	Norsk		1931	Yes	Akershus	0235	Ullensaker
Hans-Petter Kopperud	PP	18	Male	Norsk		1939	No	Akershus	0235	Ullensaker
Nils Lauten	PP	19	Male	Norsk		1946	No	Akershus	0235	Ullensaker
Arnljot Ask	R	1	Male	Norsk		1942	No	Akershus	0235	Ullensaker
Gunn Frisholm	R	2	Male	Norsk		1955	No	Akershus	0235	Ullensaker
Jorge Isaac Ochoa	R	3	Male	Non	Spanish	1956	No	Akershus	0235	Ullensaker
Anne Britt Sandsnes	R	4	Female	Norsk		1956	No	Akershus	0235	Ullensaker
Bjørn Sverre Bråthen	R	5	Male	Norsk		1950	No	Akershus	0235	Ullensaker
Mari Sannerhaugen	R	6	Female	Norsk		1985	No	Akershus	0235	Ullensaker
Tuva Rolfsen Hajum	R	7	Female	Norsk		1989	No	Akershus	0235	Ullensaker
Frida Fiveland	R	8	Female	Norsk		1989	No	Akershus	0235	Ullensaker
Turid Synnøve Moe	R	9	Female	Norsk		1943	No	Akershus	0235	Ullensaker
Elin Fossen	R	10	Female	Norsk		1961	No	Akershus	0235	Ullensaker
Vegar Richter Storsve	R	11	Male	Norsk		1955	No	Akershus	0235	Ullensaker
Tron Erik Hovind	SP	1	Male	Norsk		1956	Yes	Akershus	0235	Ullensaker
Siv Thorshaug	SP	2	Female	Norsk		1968	Yes	Akershus	0235	Ullensaker
Johan Jørstad	SP	3	Male	Norsk		1952	Yes	Akershus	0235	Ullensaker
Lars Egil Berg	SP	4	Male	Norsk		1960	Yes	Akershus	0235	Ullensaker
Britt Hertzenberg	SP	5	Female	Norsk		1957	Yes	Akershus	0235	Ullensaker
Odd M. Pettersen	SP	6	Male	Norsk		1944	Yes	Akershus	0235	Ullensaker
Anette Streiff Hilton	SP	7	Female	Norsk		1979	Yes	Akershus	0235	Ullensaker
Lars Halvor Stokstad	SP	8	Male	Norsk		1986	Yes	Akershus	0235	Ullensaker
Inger Støverud	SP	9	Male	Norsk		1940	Yes	Akershus	0235	Ullensaker
Kjell Arne Halvorsen	SP	10	Male	Norsk		1942	Yes	Akershus	0235	Ullensaker
Elisabeth Berg Hansen	SP	11	Female	Norsk		1969	Yes	Akershus	0235	Ullensaker
Geir Ljøgodt	SP	12	Male	Norsk		1965	Yes	Akershus	0235	Ullensaker
